Periodo,Sexo,Edad,Estado civil,Total
2009T1,Mujeres,De 35 a 39 años,Solteros/Solteras,"62,1"
2008T4,Mujeres,De 35 a 39 años,Solteros/Solteras,"46,7"
2008T3,Mujeres,De 35 a 39 años,Solteros/Solteras,37
2008T2,Mujeres,De 35 a 39 años,Solteros/Solteras,"33,9"
2008T1,Mujeres,De 35 a 39 años,Solteros/Solteras,"35,7"
2007T4,Mujeres,De 35 a 39 años,Solteros/Solteras,"28,8"
2007T3,Mujeres,De 35 a 39 años,Solteros/Solteras,27
2007T2,Mujeres,De 35 a 39 años,Solteros/Solteras,"28,5"
2007T1,Mujeres,De 35 a 39 años,Solteros/Solteras,"28,4"
2006T4,Mujeres,De 35 a 39 años,Solteros/Solteras,"33,5"
2006T3,Mujeres,De 35 a 39 años,Solteros/Solteras,"28,1"
2006T2,Mujeres,De 35 a 39 años,Solteros/Solteras,"25,4"
2006T1,Mujeres,De 35 a 39 años,Solteros/Solteras,"25,6"
2005T4,Mujeres,De 35 a 39 años,Solteros/Solteras,"27,9"
2005T3,Mujeres,De 35 a 39 años,Solteros/Solteras,"23,3"
2005T2,Mujeres,De 35 a 39 años,Solteros/Solteras,"23,3"
2005T1,Mujeres,De 35 a 39 años,Solteros/Solteras,30
2004T4,Mujeres,De 35 a 39 años,Solteros/Solteras,"28,3"
2004T3,Mujeres,De 35 a 39 años,Solteros/Solteras,"28,9"
2004T2,Mujeres,De 35 a 39 años,Solteros/Solteras,"32,3"
2004T1,Mujeres,De 35 a 39 años,Solteros/Solteras,"32,5"
2003T4,Mujeres,De 35 a 39 años,Solteros/Solteras,"34,9"
2003T3,Mujeres,De 35 a 39 años,Solteros/Solteras,31
2003T2,Mujeres,De 35 a 39 años,Solteros/Solteras,"29,5"
2003T1,Mujeres,De 35 a 39 años,Solteros/Solteras,37
2002T4,Mujeres,De 35 a 39 años,Solteros/Solteras,"31,5"
2002T3,Mujeres,De 35 a 39 años,Solteros/Solteras,"29,2"
2002T2,Mujeres,De 35 a 39 años,Solteros/Solteras,"28,7"
2002T1,Mujeres,De 35 a 39 años,Solteros/Solteras,"33,9"
2025T1,Mujeres,De 35 a 39 años,Casados/Casadas,"73,4"
2024T4,Mujeres,De 35 a 39 años,Casados/Casadas,"65,9"
2024T3,Mujeres,De 35 a 39 años,Casados/Casadas,"63,9"
2024T2,Mujeres,De 35 a 39 años,Casados/Casadas,"65,9"
2024T1,Mujeres,De 35 a 39 años,Casados/Casadas,"65,2"
2023T4,Mujeres,De 35 a 39 años,Casados/Casadas,"73,3"
2023T3,Mujeres,De 35 a 39 años,Casados/Casadas,"62,7"
2023T2,Mujeres,De 35 a 39 años,Casados/Casadas,"73,1"
2023T1,Mujeres,De 35 a 39 años,Casados/Casadas,"78,8"
2022T4,Mujeres,De 35 a 39 años,Casados/Casadas,"94,4"
2022T3,Mujeres,De 35 a 39 años,Casados/Casadas,"89,2"
2022T2,Mujeres,De 35 a 39 años,Casados/Casadas,"87,6"
2022T1,Mujeres,De 35 a 39 años,Casados/Casadas,"102,1"
2021T4,Mujeres,De 35 a 39 años,Casados/Casadas,"93,6"
2021T3,Mujeres,De 35 a 39 años,Casados/Casadas,"95,3"
2021T2,Mujeres,De 35 a 39 años,Casados/Casadas,"102,3"
2021T1,Mujeres,De 35 a 39 años,Casados/Casadas,"127,8"
2020T4,Mujeres,De 35 a 39 años,Casados/Casadas,"126,1"
2020T3,Mujeres,De 35 a 39 años,Casados/Casadas,"116,2"
2020T2,Mujeres,De 35 a 39 años,Casados/Casadas,108
2020T1,Mujeres,De 35 a 39 años,Casados/Casadas,"118,7"
2019T4,Mujeres,De 35 a 39 años,Casados/Casadas,"96,4"
2019T3,Mujeres,De 35 a 39 años,Casados/Casadas,"93,5"
2019T2,Mujeres,De 35 a 39 años,Casados/Casadas,"106,2"
2019T1,Mujeres,De 35 a 39 años,Casados/Casadas,"104,2"
2018T4,Mujeres,De 35 a 39 años,Casados/Casadas,"100,7"
2018T3,Mujeres,De 35 a 39 años,Casados/Casadas,"105,5"
2018T2,Mujeres,De 35 a 39 años,Casados/Casadas,"118,7"
2018T1,Mujeres,De 35 a 39 años,Casados/Casadas,"135,1"
2017T4,Mujeres,De 35 a 39 años,Casados/Casadas,"140,7"
2017T3,Mujeres,De 35 a 39 años,Casados/Casadas,"142,3"
2017T2,Mujeres,De 35 a 39 años,Casados/Casadas,"137,1"
2017T1,Mujeres,De 35 a 39 años,Casados/Casadas,151
2016T4,Mujeres,De 35 a 39 años,Casados/Casadas,163
2016T3,Mujeres,De 35 a 39 años,Casados/Casadas,159
2016T2,Mujeres,De 35 a 39 años,Casados/Casadas,"167,6"
2016T1,Mujeres,De 35 a 39 años,Casados/Casadas,"183,7"
2015T4,Mujeres,De 35 a 39 años,Casados/Casadas,"189,6"
2015T3,Mujeres,De 35 a 39 años,Casados/Casadas,"186,4"
2015T2,Mujeres,De 35 a 39 años,Casados/Casadas,"212,8"
2015T1,Mujeres,De 35 a 39 años,Casados/Casadas,"213,3"
2014T4,Mujeres,De 35 a 39 años,Casados/Casadas,"218,7"
2014T3,Mujeres,De 35 a 39 años,Casados/Casadas,"227,4"
2014T2,Mujeres,De 35 a 39 años,Casados/Casadas,"215,4"
2014T1,Mujeres,De 35 a 39 años,Casados/Casadas,"241,8"
2013T4,Mujeres,De 35 a 39 años,Casados/Casadas,"250,7"
2013T3,Mujeres,De 35 a 39 años,Casados/Casadas,"226,4"
2013T2,Mujeres,De 35 a 39 años,Casados/Casadas,"252,9"
2013T1,Mujeres,De 35 a 39 años,Casados/Casadas,"260,3"
2012T4,Mujeres,De 35 a 39 años,Casados/Casadas,"262,6"
2012T3,Mujeres,De 35 a 39 años,Casados/Casadas,"234,8"
2012T2,Mujeres,De 35 a 39 años,Casados/Casadas,"231,2"
2012T1,Mujeres,De 35 a 39 años,Casados/Casadas,"237,7"
2011T4,Mujeres,De 35 a 39 años,Casados/Casadas,"224,8"
2011T3,Mujeres,De 35 a 39 años,Casados/Casadas,"214,7"
2011T2,Mujeres,De 35 a 39 años,Casados/Casadas,"205,7"
2011T1,Mujeres,De 35 a 39 años,Casados/Casadas,"218,8"
2010T4,Mujeres,De 35 a 39 años,Casados/Casadas,"211,3"
2010T3,Mujeres,De 35 a 39 años,Casados/Casadas,"204,9"
2010T2,Mujeres,De 35 a 39 años,Casados/Casadas,"214,3"
2010T1,Mujeres,De 35 a 39 años,Casados/Casadas,"217,2"
2009T4,Mujeres,De 35 a 39 años,Casados/Casadas,176
2009T3,Mujeres,De 35 a 39 años,Casados/Casadas,"153,5"
2009T2,Mujeres,De 35 a 39 años,Casados/Casadas,"154,9"
2009T1,Mujeres,De 35 a 39 años,Casados/Casadas,"173,1"
2008T4,Mujeres,De 35 a 39 años,Casados/Casadas,"135,1"
2008T3,Mujeres,De 35 a 39 años,Casados/Casadas,109
2008T2,Mujeres,De 35 a 39 años,Casados/Casadas,99
2008T1,Mujeres,De 35 a 39 años,Casados/Casadas,"97,8"
2007T4,Mujeres,De 35 a 39 años,Casados/Casadas,83
2007T3,Mujeres,De 35 a 39 años,Casados/Casadas,"85,2"
2007T2,Mujeres,De 35 a 39 años,Casados/Casadas,"86,8"
2007T1,Mujeres,De 35 a 39 años,Casados/Casadas,"101,3"
2006T4,Mujeres,De 35 a 39 años,Casados/Casadas,"97,7"
2006T3,Mujeres,De 35 a 39 años,Casados/Casadas,85
2006T2,Mujeres,De 35 a 39 años,Casados/Casadas,"88,9"
2006T1,Mujeres,De 35 a 39 años,Casados/Casadas,"93,8"
2005T4,Mujeres,De 35 a 39 años,Casados/Casadas,"91,9"
2005T3,Mujeres,De 35 a 39 años,Casados/Casadas,"92,8"
2005T2,Mujeres,De 35 a 39 años,Casados/Casadas,90
2005T1,Mujeres,De 35 a 39 años,Casados/Casadas,"105,3"
2004T4,Mujeres,De 35 a 39 años,Casados/Casadas,"136,4"
2004T3,Mujeres,De 35 a 39 años,Casados/Casadas,126
2004T2,Mujeres,De 35 a 39 años,Casados/Casadas,"119,1"
2004T1,Mujeres,De 35 a 39 años,Casados/Casadas,"134,7"
2003T4,Mujeres,De 35 a 39 años,Casados/Casadas,"123,9"
2003T3,Mujeres,De 35 a 39 años,Casados/Casadas,"114,8"
2003T2,Mujeres,De 35 a 39 años,Casados/Casadas,"130,7"
2003T1,Mujeres,De 35 a 39 años,Casados/Casadas,"132,8"
2002T4,Mujeres,De 35 a 39 años,Casados/Casadas,"118,3"
2002T3,Mujeres,De 35 a 39 años,Casados/Casadas,"119,6"
2002T2,Mujeres,De 35 a 39 años,Casados/Casadas,"124,2"
2002T1,Mujeres,De 35 a 39 años,Casados/Casadas,"115,9"
2025T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,4"
2024T4,Mujeres,De 35 a 39 años,Viudos/Viudas,..
2024T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,2"
2024T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,3"
2024T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,7"
2023T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,8"
2023T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,1"
2023T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,6"
2023T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"2,2"
2022T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,6"
2022T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"2,3"
2022T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,3"
2022T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"2,3"
2021T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"2,6"
2021T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,5"
2021T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"2,9"
2021T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,8"
2020T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,1"
2020T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,9"
2020T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,3"
2020T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,2"
2019T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,4"
2019T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,4"
2019T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,2"
2019T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,6"
2018T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,5"
2018T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,6"
2018T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,3"
2018T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,9"
2017T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,5"
2017T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,6"
2017T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,9"
2017T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,9"
2016T4,Mujeres,De 35 a 39 años,Viudos/Viudas,1
2016T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,7"
2016T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,4"
2016T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"2,3"
2015T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,7"
2015T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,9"
2015T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,6"
2015T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,6"
2014T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,9"
2014T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,3"
2014T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,1"
2014T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,4"
2013T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,6"
2013T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,5"
2013T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,6"
2013T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,6"
2012T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,8"
2012T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,8"
2012T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,9"
2012T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"2,5"
2011T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,2"
2011T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,5"
2011T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"2,2"
2011T1,Mujeres,De 35 a 39 años,Viudos/Viudas,3
2010T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"2,5"
2010T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"3,6"
2010T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"3,1"
2010T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"2,6"
2009T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"2,6"
2009T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,9"
2009T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,4"
2009T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,5"
2008T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,8"
2008T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,9"
2008T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,2"
2008T1,Mujeres,De 35 a 39 años,Viudos/Viudas,1
2007T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,5"
2007T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,4"
2007T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,1"
2007T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,9"
2006T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,3"
2006T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,7"
2006T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,3"
2006T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,3"
2005T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,4"
2005T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,4"
2005T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,4"
2005T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,3"
2004T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,7"
2004T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,2"
2004T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"3,8"
2004T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"4,4"
2003T4,Mujeres,De 35 a 39 años,Viudos/Viudas,1
2003T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"2,1"
2003T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,1"
2003T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,3"
2002T4,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,6"
2002T3,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,7"
2002T2,Mujeres,De 35 a 39 años,Viudos/Viudas,"0,7"
2002T1,Mujeres,De 35 a 39 años,Viudos/Viudas,"1,1"
2025T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"13,4"
2024T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"8,6"
2024T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"7,5"
2024T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"4,1"
2024T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"17,2"
2023T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"17,8"
2023T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"10,1"
2023T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"7,1"
2023T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"12,6"
2022T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"13,1"
2022T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"8,8"
2022T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"11,4"
2022T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,10
2021T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"9,6"
2021T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"11,9"
2021T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"12,1"
2021T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"12,2"
2020T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"19,8"
2020T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"17,3"
2020T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"17,5"
2020T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"11,9"
2019T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"11,8"
2019T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"12,7"
2019T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"10,8"
2019T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"15,3"
2018T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"19,9"
2018T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"16,3"
2018T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"16,3"
2018T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"20,1"
2017T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"17,2"
2017T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"16,1"
2017T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,22
2017T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"24,4"
2016T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"23,3"
2016T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"22,6"
2016T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,29
2016T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"30,6"
2015T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"30,5"
2015T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"28,2"
2015T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,27
2015T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"31,4"
2014T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"35,5"
2014T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"36,9"
2014T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"35,9"
2014T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"35,4"
2013T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"34,4"
2013T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"35,2"
2013T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"37,2"
2013T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"40,2"
2012T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"32,6"
2012T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"29,5"
2012T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"30,6"
2012T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"32,3"
2011T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"35,5"
2011T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"25,4"
2011T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"25,1"
2011T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"25,5"
2010T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"23,6"
2010T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"26,9"
2010T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"26,8"
2010T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"29,9"
2009T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"26,5"
2009T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"15,9"
2009T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"21,4"
2009T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"24,4"
2008T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"19,3"
2008T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"15,4"
2008T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"14,2"
2008T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"14,4"
2007T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"8,7"
2007T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"11,6"
2007T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"14,3"
2007T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"12,6"
2006T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"12,7"
2006T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,12
2006T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"9,7"
2006T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"14,4"
2005T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"12,5"
2005T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"10,8"
2005T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"12,6"
2005T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"12,7"
2004T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"12,7"
2004T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"11,3"
2004T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"10,8"
2004T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"14,9"
2003T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"10,1"
2003T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"10,2"
2003T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"12,9"
2003T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"12,9"
2002T4,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"14,4"
2002T3,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"10,8"
2002T2,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"13,2"
2002T1,Mujeres,De 35 a 39 años,Separados/Separadas o Divorciados/Divorciadas,"13,1"
2025T1,Mujeres,De 40 a 44 años,Total,"185,2"
2024T4,Mujeres,De 40 a 44 años,Total,"155,9"
2024T3,Mujeres,De 40 a 44 años,Total,"154,5"
2024T2,Mujeres,De 40 a 44 años,Total,167
2024T1,Mujeres,De 40 a 44 años,Total,"192,4"
2023T4,Mujeres,De 40 a 44 años,Total,"165,5"
2023T3,Mujeres,De 40 a 44 años,Total,"161,5"
2023T2,Mujeres,De 40 a 44 años,Total,"175,8"
2023T1,Mujeres,De 40 a 44 años,Total,"204,7"
2022T4,Mujeres,De 40 a 44 años,Total,194
2022T3,Mujeres,De 40 a 44 años,Total,"196,4"
2022T2,Mujeres,De 40 a 44 años,Total,"200,3"
2022T1,Mujeres,De 40 a 44 años,Total,"217,5"
2021T4,Mujeres,De 40 a 44 años,Total,"204,9"
2021T3,Mujeres,De 40 a 44 años,Total,"213,2"
2021T2,Mujeres,De 40 a 44 años,Total,"220,4"
2021T1,Mujeres,De 40 a 44 años,Total,"249,2"
2020T4,Mujeres,De 40 a 44 años,Total,"258,9"
2020T3,Mujeres,De 40 a 44 años,Total,"246,1"
2020T2,Mujeres,De 40 a 44 años,Total,"215,7"
2020T1,Mujeres,De 40 a 44 años,Total,"228,9"
2019T4,Mujeres,De 40 a 44 años,Total,"222,4"
2019T3,Mujeres,De 40 a 44 años,Total,238
2019T2,Mujeres,De 40 a 44 años,Total,"226,2"
2019T1,Mujeres,De 40 a 44 años,Total,"245,2"
2018T4,Mujeres,De 40 a 44 años,Total,"238,8"
2018T3,Mujeres,De 40 a 44 años,Total,"226,1"
2018T2,Mujeres,De 40 a 44 años,Total,"243,2"
2018T1,Mujeres,De 40 a 44 años,Total,"272,4"
2017T4,Mujeres,De 40 a 44 años,Total,"265,6"
2017T3,Mujeres,De 40 a 44 años,Total,"267,1"
2017T2,Mujeres,De 40 a 44 años,Total,"282,8"
2017T1,Mujeres,De 40 a 44 años,Total,"317,8"
2016T4,Mujeres,De 40 a 44 años,Total,"281,5"
2016T3,Mujeres,De 40 a 44 años,Total,"295,4"
2016T2,Mujeres,De 40 a 44 años,Total,"319,4"
2016T1,Mujeres,De 40 a 44 años,Total,"325,3"
2015T4,Mujeres,De 40 a 44 años,Total,"318,7"
2015T3,Mujeres,De 40 a 44 años,Total,"307,5"
2015T2,Mujeres,De 40 a 44 años,Total,"352,3"
2015T1,Mujeres,De 40 a 44 años,Total,"372,8"
2014T4,Mujeres,De 40 a 44 años,Total,"376,9"
2014T3,Mujeres,De 40 a 44 años,Total,"345,4"
2014T2,Mujeres,De 40 a 44 años,Total,"371,3"
2014T1,Mujeres,De 40 a 44 años,Total,"372,1"
2013T4,Mujeres,De 40 a 44 años,Total,"377,7"
2013T3,Mujeres,De 40 a 44 años,Total,"357,8"
2013T2,Mujeres,De 40 a 44 años,Total,"365,6"
2013T1,Mujeres,De 40 a 44 años,Total,"381,8"
2012T4,Mujeres,De 40 a 44 años,Total,"361,3"
2012T3,Mujeres,De 40 a 44 años,Total,"347,6"
2012T2,Mujeres,De 40 a 44 años,Total,"349,5"
2012T1,Mujeres,De 40 a 44 años,Total,"368,7"
2011T4,Mujeres,De 40 a 44 años,Total,"328,5"
2011T3,Mujeres,De 40 a 44 años,Total,"296,4"
